subject_name,course_code,course_title,option_number,component,class_nbr,section,meeting_start_date,meeting_end_date,day,start_time,end_time,room,instructor,seats_open,seats_cap
ELC-Academic Purposes,ELCA 50,Interactions,4,Lecture,55989,01,2026-01-12,2026-04-27,Tuesday Thursday | Thursday,13:00 | 14:30,14:15 | 15:30,Monroe Hall (MON)-2000 | Monroe Hall (MON)-2010,Stanley Van Horn,35,35
ELC-Academic Purposes,ELCA 55,Academic Discourse in Context,1,Lecture,56101,01,2026-01-12,2026-04-27,Monday Wednesday,11:00,11:50,Monroe Hall (MON)-2070,Kristine Mook,19,19
ELC-Academic Purposes,ELCA 62,Introduction to Academic English,1,Lecture,57233,600,2026-01-12,2026-05-01,Monday Wednesday,10:05,11:00,TBA,Dina Nader,20,20
ELC-Academic Purposes,ELCA 91,Graduate Writing and Reading,1,Lecture,55811,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,09:00 | 09:00,10:50 | 09:50,Monroe Hall (MON)-2000 | To be announced,Kristine Mook,20,20
ELC-Intensive Program for Beg & Intermed,ELCI 11,Beginner Language Analysis and Accuracy,1,Lecture,55819,01,2026-01-12,2026-04-27,Tuesday Thursday,09:00,11:50,Monroe Hall (MON)-2070,Irina Malova-Parker,14,14
ELC-Intensive Program for Beg & Intermed,ELCI 13,Beginner Writing and Reading,1,Lecture,55820,01,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,10:50,Monroe Hall (MON)-2060,Irina Malova-Parker,,
ELC-Intensive Program for Beg & Intermed,ELCI 15,Beginner Speaking and Listening,1,Lecture,55821,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,12:30 | 11:00,14:20 | 11:50,Monroe Hall (MON)-2010,Michael Winans,14,14
ELC-Intensive Program for Beg & Intermed,ELCI 25,Intermediate Speaking and Listening,1,Lecture,55824,01,2026-01-12,2026-04-27,Monday Wednesday | Friday,12:30 | 11:00,14:20 | 11:50,Monroe Hall (MON)-2010,Michael Winans,16,16
Echocardiography,ECHO 308,Echocardiographic Scanning Skills and Techniques II,1,Laboratory,54575,01,2026-01-12,2026-04-27,Monday | Thursday,09:00 | 08:00,11:50 | 10:50,Slaughter Hall (SLA)-1680,BethRae King,12,12
Echocardiography,ECHO 320,Electrophysiology and Cardiac Pharmacology,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Friday,12:00,12:50,Slaughter Hall (SLA)-A615,BethRae King,12,12
Echocardiography,ECHO 402,Echocardiography II,1,Lecture,54583,01,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,BethRae King,12,12
Echocardiography,ECHO 410,Ischemic Heart Disease Stress Echocardiography,1,Lecture,54599,01,2026-01-12,2026-04-27,Friday,10:00,11:50,Slaughter Hall (SLA)-A615,BethRae King,12,12
Echocardiography,ECHO 421,Clinical Echocardiography II,1,Internship,54585,01,2026-01-07,2026-05-06,Wednesday Thursday Friday | Monday Tuesday | Wednesday | Monday Tuesday | Wednesday | Wednesday | Wednesday | Monday Tuesday,09:00 | 09:00 | 09:00 | 09:00 | 09:00 | 14:00 | 14:00 | 09:00,15:50 | 15:50 | 15:50 | 15:50 | 13:50 | 15:00 | 15:50 | 15:50,Slaughter Hall (SLA)-1630 | Slaughter Hall (SLA)-A615 | Slaughter Hall (SLA)-A634 | TBD,BethRae King,12,12
Echocardiography,ECHO 425,Seminar in Echocardiography,1,Lecture,54586,01,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,BethRae King,12,12
Echocardiography,ECHO 431,Congenital Heart Disease II,1,Internship,54587,01,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,BethRae King,12,12
Echocardiography,ECHO 465,Echocardiography Special Procedures,1,Internship,54584,01,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,BethRae King,12,12
Economics,ECON 101,Principles of Microeconomics,1,Lecture,53899,01,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,Wallace Library (WAL)-4480,Selhan Sahin,40,40
Economics,ECON 101,Principles of Microeconomics,2,Lecture,53900,02,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,Wallace Library (WAL)-3440,Selhan Sahin,40,40
Economics,ECON 101,Principles of Microeconomics,3,Lecture,54034,04,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Institute Hall (INS)-1180,Nikolaus Kasimatis,40,40
Economics,ECON 101,Principles of Microeconomics,4,Lecture,54068,05,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,James E Gleason Hall(GLE)-2159,M Wagner,40,40
Economics,ECON 101,Principles of Microeconomics,5,Lecture,54069,06,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Online,Jeannette Mitchell,40,40
Economics,ECON 101,Principles of Microeconomics,6,Lecture,54180,07,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Online,Jeannette Mitchell,40,40
Economics,ECON 101,Principles of Microeconomics,7,Lecture,56574,08,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,George Eastman Hall (EAS)-2000,Priti Kalsi,80,80
Economics,ECON 101,Principles of Microeconomics,8,Lecture,57080,600,2026-01-12,2026-05-01,Monday Wednesday Friday,10:05,11:00,To be announced,Aamina Ajaz,30,30
Economics,ECON 101,Principles of Microeconomics,9,Lecture,57382,601,2026-01-12,2026-05-01,Monday Wednesday Friday,11:10,12:05,To be announced,Aamina Ajaz,30,30
Economics,ECON 101,Principles of Microeconomics,10,Lecture,57409,602,2026-01-12,2026-05-01,Tuesday Thursday,12:00,13:20,To be announced,Shama Azad,30,30
Economics,ECON 101,Principles of Microeconomics,11,Lecture,57432,603,2026-01-12,2026-05-01,Monday Wednesday,16:05,17:25,To be announced,Shama Azad,30,30
Economics,ECON 101,Principles of Microeconomics,12,Lecture,57779,604,2026-01-12,2026-05-01,Tuesday Thursday,10:30,11:50,To be announced,Soumya Gupta,30,30
Economics,ECON 101,Principles of Microeconomics,13,Lecture,57790,605,2026-01-12,2026-05-01,Tuesday Thursday,13:30,14:50,To be announced,Soumya Gupta,30,30
Economics,ECON 101,Principles of Microeconomics,14,Lecture,57989,606,2026-01-12,2026-05-01,Monday Wednesday Friday,09:00,09:55,To be announced,Shama Azad,30,30
Economics,ECON 101,Principles of Microeconomics,15,Lecture,57990,607,2026-01-12,2026-05-01,Monday Wednesday,14:35,15:55,To be announced,Greeshma Sreedharan,30,30
Economics,ECON 101,Principles of Microeconomics,16,Lecture,57991,608,2026-01-12,2026-05-01,Monday Wednesday,13:05,14:25,To be announced,Greeshma Sreedharan,30,30
Economics,ECON 101,Principles of Microeconomics,17,Lecture,56953,500,2026-01-19,2026-05-08,Monday Wednesday,09:30,10:50,To be announced,Mrika Kotorri,35,35
Economics,ECON 201,Principles of Macroeconomics,1,Lecture,53904,01,2026-01-12,2026-04-27,Monday Wednesday Friday,09:00,09:50,George Eastman Hall (EAS)-2000,Yiwei Wang,40,40
Economics,ECON 201,Principles of Macroeconomics,2,Lecture,53905,02,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Liberal Arts Hall (LBR)-A201,Yiwei Wang,40,40
Economics,ECON 201,Principles of Macroeconomics,3,Lecture,54194,03,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Max Lowenthal Hall (LOW)-3225,Eunmi Ko,40,40
Economics,ECON 201,Principles of Macroeconomics,4,Lecture,54217,04,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Max Lowenthal Hall (LOW)-3215,Eunmi Ko,40,40
Economics,ECON 201,Principles of Macroeconomics,5,Lecture,54356,07,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,George Eastman Hall (EAS)-2000,Eddery Lam,60,60
Economics,ECON 201,Principles of Macroeconomics,6,Lecture,56133,08,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Liberal Arts Hall (LBR)-A205,Bridget Gleeson,130,130
Economics,ECON 201,Principles of Macroeconomics,7,Lecture,56702,700,2026-01-19,2026-05-05,Tuesday Thursday,15:30,16:50,DBK 21,Iva Adzic Kust,33,33
Economics,ECON 201,Principles of Macroeconomics,8,Lecture,56760,800,2026-01-19,2026-05-05,Monday | Wednesday,08:00 | 08:00,09:20 | 09:20,To be announced,Jasminka Samardzija,35,35
Economics,ECON 201,Principles of Macroeconomics,9,Lecture,56761,801,2026-01-19,2026-05-05,Tuesday Thursday,08:00,09:20,To be announced,Jasminka Samardzija,35,35
Economics,ECON 201,Principles of Macroeconomics,10,Lecture,56762,802,2026-01-19,2026-05-05,Tuesday Thursday,09:30,10:50,To be announced,Jasminka Samardzija,35,35
Economics,ECON 201,Principles of Macroeconomics,11,Lecture,56889,803,2026-01-19,2026-05-05,Monday | Wednesday,10:00 | 10:00,11:20 | 11:20,To be announced,Jasminka Samardzija,35,35
Economics,ECON 201,Principles of Macroeconomics,12,Lecture,57081,600,2026-01-12,2026-05-01,Tuesday Thursday,09:00,10:20,To be announced,Shama Azad,30,30
Economics,ECON 201,Principles of Macroeconomics,13,Lecture,57383,601,2026-01-12,2026-05-01,Monday Wednesday Friday,10:05,11:00,To be announced,Shama Azad,30,30
Economics,ECON 201,Principles of Macroeconomics,14,Lecture,57402,602,2026-01-12,2026-05-01,Monday Wednesday,14:35,15:55,To be announced,Soumya Gupta,30,30
Economics,ECON 201,Principles of Macroeconomics,15,Lecture,58002,603,2026-01-12,2026-05-01,Tuesday Thursday,15:00,16:20,To be announced,Sanjay Modak,30,30
Economics,ECON 201,Principles of Macroeconomics,16,Lecture,56954,500,2026-01-19,2026-05-08,Friday,15:30,18:20,To be announced,Besnik Bislimi,35,35
Economics,ECON 401,Intermediate Microeconomic Theory,1,Lecture,53901,01,2026-01-12,2026-04-27,Tuesday Thursday,08:00,09:15,Online,Jeannette Mitchell,25,25
Economics,ECON 402,Intermediate Macroeconomic Theory,1,Lecture,53950,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Liberal Arts Hall (LBR)-3220,Eddery Lam,25,25
Economics,ECON 403,Econometrics I,1,Lecture,54357,01,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,Wallace Library (WAL)-3520,Priti Kalsi,20,20
Economics,ECON 403,Econometrics I,2,Lecture,56955,500,2026-01-19,2026-05-08,Tuesday Thursday,14:00,15:20,To be announced,Mrika Kotorri,35,35
Economics,ECON 403,Econometrics I,3,Lecture,57026,501,2026-01-19,2026-05-08,Tuesday Thursday,17:00,18:20,To be announced,Mrika Kotorri,35,35
Economics,ECON 404,Mathematical Methods Economics,1,Lecture,53902,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,George Eastman Hall (EAS)-1310,Selhan Sahin,25,25
Economics,ECON 405,International Trade and Finance,1,Lecture,53963,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Liberal Arts Hall (LBR)-3220,Amit Batabyal,25,25
Economics,ECON 405,International Trade and Finance,2,Lecture,56964,500,2026-01-19,2026-05-08,Monday Wednesday,11:00,12:20,To be announced,Mrika Kotorri,35,35
Economics,ECON 406,Global Economic Issues,1,Lecture,54130,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Wallace Library (WAL)-4520,Selhan Sahin,25,25
Economics,ECON 406,Global Economic Issues,2,Lecture,57372,600,2026-01-12,2026-05-01,Tuesday Thursday,10:30,11:50,To be announced,Sanjay Modak,30,30
Economics,ECON 407,Industrial Organization,1,Lecture,53903,01,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,Liberal Arts Hall (LBR)-3220,Yiwei Wang,25,25
Economics,ECON 410,Game Theory with Economic Applications,1,Lecture,53964,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Liberal Arts Hall (LBR)-3220,Nikolaus Kasimatis,25,25
Economics,ECON 422,Benefit Cost Analysis,1,Lecture,53951,01,2026-01-12,2026-04-27,Monday Wednesday,17:00,18:15,Liberal Arts Hall (LBR)-3220,James Myers,25,25
Economics,ECON 430,Managerial Economics,1,Lecture,56575,01,2026-01-12,2026-04-27,Monday Wednesday Friday,14:00,14:50,Wallace Library (WAL)-3605,Yiwei Wang,32,32
Economics,ECON 441,Labor Economics,1,Lecture,57042,500,2026-01-19,2026-05-08,Monday Wednesday,08:00,09:20,TBA,Besnik Bislimi,35,35
Economics,ECON 448,Development Economics,1,Lecture,57954,600,2026-01-12,2026-05-01,Monday Wednesday,13:05,14:25,TBA,Soumya Gupta,30,30
Economics,ECON 448,Development Economics,2,Lecture,56956,500,2026-01-19,2026-05-08,Monday Wednesday,14:00,15:20,TBA,Venera Demukaj,35,35
Economics,ECON 450,Health Care Economics,1,Lecture,54218,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Carlson Ctr Imaging (CAR)-1210,Javier Espinosa,25,25
Economics,ECON 510,Economics Capstone Experience,1,Research,53957,01,2026-01-12,2026-04-27,To be announced,TBA,,Online,Bharat Bhole,5,5
Economics,ECON 520,Environmental Economics,1,Lecture,54024,01,2026-01-12,2026-04-27,Tuesday Thursday,08:00,09:15,George Eastman Hall (EAS)-1310,M Wagner,20,20
Economics,ECON 520,Environmental Economics,2,Lecture,57015,500,2026-01-19,2026-05-08,Monday Wednesday,12:30,13:50,To be announced,Venera Demukaj,20,20
Economics (COB),ESCB 705,Economics and Decision Modeling,1,Lecture,52339,01,2026-01-12,2026-04-27,Monday,17:30,20:20,Max Lowenthal Hall (LOW)-3245,Kyunghoon Ban,35,35
Economics (COB),ESCB 835,Econometrics II,1,UNKNOWN,,,2026-01-12,2026-04-27,Wednesday,09:00,12:00,Max Lowenthal Hall (LOW)-3010,Kyunghoon Ban,18,18
Education Learning Instruction,EDLI 757,Organization and Leadership in Higher Education,1,Lecture,56686,01,2026-01-12,2026-04-27,Wednesday,17:00,19:50,Wallace Library (WAL)-3490,Lisa Chase,15,15
Electrical & Computer Engineering PhD,ECEP 796,Research Methods in Electrical and Computer Engineering,1,Lecture,56136,01,2026-01-12,2026-04-27,Friday,12:00,13:50,James E Gleason Hall(GLE)-1129,Andres Kwasinski,35,35
Electrical & Computer Engineering PhD,ECEP 877,Doctoral Internship,1,Internship,53045,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Andres Kwasinski,20,20
Electrical & Computer Engineering PhD,ECEP 890,Dissertation and Research,1,Recitation,53046,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Andres Kwasinski,100,100
Electrical & Computer Engineering PhD,ECEP 892,Graduate Research,1,Research,53047,01,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Andres Kwasinski,75,75
Electrical & Computer Engineering PhD,ECEP 899,Independent Study,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Instructor Provided,Andres Kwasinski,20,20
Electrical Engineering,EEEE 105,Freshman Practicum,1,Lecture,52583,01,2026-01-12,2026-04-27,Monday | Wednesday,10:00 | 09:00,10:50 | 09:50,James E Gleason Hall(GLE)-3119 | James E Gleason Hall(GLE)-3170,Dan Phillips,15,15
Electrical Engineering,EEEE 105,Freshman Practicum,2,Lecture,57091,600,2026-01-12,2026-05-01,To be announced | To be announced,TBA | TBA, | ,To be announced,Abdulla Ismail | Naziya Begum,30,30
Electrical Engineering,EEEE 220,Digital Systems II,1,Lecture,52592,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Friday,11:00 | 14:00,11:50 | 15:50,James E Gleason Hall(GLE)-2580 | James E Gleason Hall(GLE)-3200,Dorin Patru,80,80
Electrical Engineering,EEEE 220,Digital Systems II,2,Lecture,52592,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday,11:00 | 12:00,11:50 | 13:50,James E Gleason Hall(GLE)-2580 | James E Gleason Hall(GLE)-3200,Dorin Patru,80,80
Electrical Engineering,EEEE 220,Digital Systems II,3,Lecture,52592,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Monday,11:00 | 17:00,11:50 | 18:50,James E Gleason Hall(GLE)-2580 | James E Gleason Hall(GLE)-3280,Dorin Patru,80,80
Electrical Engineering,EEEE 220,Digital Systems II,4,Lecture,52592,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday,11:00 | 17:00,11:50 | 18:50,James E Gleason Hall(GLE)-2580 | James E Gleason Hall(GLE)-3280,Dorin Patru,80,80
Electrical Engineering,EEEE 220,Digital Systems II,5,Lecture,52592,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Monday,11:00 | 08:00,11:50 | 09:50,James E Gleason Hall(GLE)-2580 | James E Gleason Hall(GLE)-3280,Dorin Patru,80,80
Electrical Engineering,EEEE 220,Digital Systems II,6,Lecture,57116,600,2026-01-12,2026-05-01,To be announced | To be announced,TBA | TBA, | ,To be announced,Naziya Begum | Omar Abdul Latif,30,30
Electrical Engineering,EEEE 220,Digital Systems II,7,Lecture,57116,600,2026-01-12,2026-05-01,To be announced | To be announced,TBA | TBA, | ,To be announced,Naziya Begum | Omar Abdul Latif,30,30
Electrical Engineering,EEEE 260,Introduction to Semiconductor Devices,1,Lecture,52595,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,James E Gleason Hall(GLE)-2580,Sean Rommel,91,91
Electrical Engineering,EEEE 281R,Circuits I Recitation,1,Recitation,52988,01,2026-01-12,2026-04-27,Monday Wednesday,11:00,11:50,SH Explore & Devel (SHD)-3300,Christopher Hoople,150,150
Electrical Engineering,EEEE 346,Advanced Programming,1,Lecture,52813,01,2026-01-12,2026-04-27,Monday Wednesday Friday,15:00,15:50,Institute Hall (INS)-1140,Sunwoong Kim,66,66
Electrical Engineering,EEEE 346,Advanced Programming,2,Lecture,57353,600,2026-01-12,2026-05-01,To be announced,TBA,,To be announced,Jeyalatha Sivaramakrishnan,30,30
Electrical Engineering,EEEE 374,EM Fields and Transmission Lines,1,Lecture,52607,01,2026-01-12,2026-04-27,Monday Wednesday | Tuesday,10:00 | 11:00,11:50 | 12:50,James E Gleason Hall(GLE)-2159 | James E Gleason Hall(GLE)-3190,Jayanti Venkataraman,55,55
Electrical Engineering,EEEE 374,EM Fields and Transmission Lines,2,Lecture,52607,01,2026-01-12,2026-04-27,Monday Wednesday | Tuesday,10:00 | 11:00,11:50 | 12:50,James E Gleason Hall(GLE)-2159 | To be announced,Jayanti Venkataraman,55,55
Electrical Engineering,EEEE 374,EM Fields and Transmission Lines,3,Lecture,52607,01,2026-01-12,2026-04-27,Monday Wednesday | Tuesday,10:00 | 17:00,11:50 | 18:50,James E Gleason Hall(GLE)-2159 | To be announced,Jayanti Venkataraman,55,55
Electrical Engineering,EEEE 374,EM Fields and Transmission Lines,4,Lecture,52607,01,2026-01-12,2026-04-27,Monday Wednesday | Tuesday,10:00 | 14:00,11:50 | 15:50,James E Gleason Hall(GLE)-2159 | To be announced,Jayanti Venkataraman,55,55
Electrical Engineering,EEEE 374,EM Fields and Transmission Lines,5,Lecture,52607,01,2026-01-12,2026-04-27,Monday Wednesday | Tuesday,10:00 | 17:00,11:50 | 18:50,James E Gleason Hall(GLE)-2159 | James E Gleason Hall(GLE)-3190,Jayanti Venkataraman,55,55
Electrical Engineering,EEEE 374,EM Fields and Transmission Lines,6,Lecture,52607,01,2026-01-12,2026-04-27,Monday Wednesday | Tuesday,10:00 | 14:00,11:50 | 15:50,James E Gleason Hall(GLE)-2159 | James E Gleason Hall(GLE)-3190,Jayanti Venkataraman,55,55
Electrical Engineering,EEEE 414,Classical Control,1,Lecture,52610,01,2026-01-12,2026-04-27,Tuesday Thursday | Monday,15:30 | 08:00,16:45 | 10:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-3100,Mohammad Javad Khojasteh,45,45
Electrical Engineering,EEEE 414,Classical Control,2,Lecture,52610,01,2026-01-12,2026-04-27,Tuesday Thursday | Thursday,15:30 | 17:00,16:45 | 19:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-3100,Mohammad Javad Khojasteh,45,45
Electrical Engineering,EEEE 414,Classical Control,3,Lecture,52610,01,2026-01-12,2026-04-27,Tuesday Thursday | Wednesday,15:30 | 11:00,16:45 | 13:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-3100,Mohammad Javad Khojasteh,45,45
Electrical Engineering,EEEE 480,Analog Electronics,1,Lecture,52827,01,2026-01-12,2026-04-27,Tuesday Thursday | Friday | Wednesday,12:30 | 10:00 | 08:00,13:45 | 10:50 | 10:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-2159 | James E Gleason Hall(GLE)-3259,Teju Das,52,52
Electrical Engineering,EEEE 480,Analog Electronics,2,Lecture,52827,01,2026-01-12,2026-04-27,Tuesday Thursday | Friday | Monday,12:30 | 10:00 | 11:00,13:45 | 10:50 | 13:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-2159 | James E Gleason Hall(GLE)-3259,Teju Das,52,52
Electrical Engineering,EEEE 480,Analog Electronics,3,Lecture,52827,01,2026-01-12,2026-04-27,Tuesday Thursday | Friday | Friday,12:30 | 10:00 | 11:00,13:45 | 10:50 | 13:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-2159 | James E Gleason Hall(GLE)-3280,Teju Das,52,52
Electrical Engineering,EEEE 497,Multidisciplinary Senior Design I,1,Lecture,52619,01,2026-01-12,2026-04-27,Tuesday Thursday,08:00,10:45,James E Gleason Hall(GLE)-4460,"Carlos Barrios | Elizabeth DeBartolo,",40,40
Electrical Engineering,EEEE 497,Multidisciplinary Senior Design I,2,Lecture,57957,02,2026-01-12,2026-04-27,Monday Wednesday,17:00,18:15,James E Gleason Hall(GLE)-4460,"Carlos Barrios | Elizabeth DeBartolo,",4,4
Electrical Engineering,EEEE 497,Multidisciplinary Senior Design I,3,Lecture,58035,03,2026-01-12,2026-04-27,Monday Wednesday,08:00,10:45,James E Gleason Hall(GLE)-4460,Elizabeth DeBartolo,4,4
Electrical Engineering,EEEE 520,Design of Digital Systems,1,Lecture,52785,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Thursday,11:00 | 11:00,11:50 | 13:50,James E Gleason Hall(GLE)-3159,Mark Indovina,5,5
Electrical Engineering,EEEE 520,Design of Digital Systems,2,Lecture,52785,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Tuesday,11:00 | 11:00,11:50 | 13:50,James E Gleason Hall(GLE)-3159,Mark Indovina,5,5
Electrical Engineering,EEEE 524,Advances In Power Systems,1,Lecture,52937,01,2026-01-12,2026-04-27,Monday Wednesday,17:00,18:15,Wallace Library (WAL)-3530,Bing Yan,26,26
Electrical Engineering,EEEE 533,Biomedical Signal Processing,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,James E Gleason Hall(GLE)-1149 | James E Gleason Hall(GLE)-3100,Dan Phillips,6,6
Electrical Engineering,EEEE 546,Power Electronics,1,Lecture,52621,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Friday,08:00 | 17:00,08:50 | 18:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-3280,Christopher Hoople,31,31
Electrical Engineering,EEEE 546,Power Electronics,2,Lecture,52621,01,2026-01-12,2026-04-27,Monday Wednesday Friday | Wednesday,08:00 | 12:00,08:50 | 13:50,James E Gleason Hall(GLE)-2139 | James E Gleason Hall(GLE)-3280,Christopher Hoople,31,31
